"cSeason","PlayerName","Age","Pos","AffAbbName","avg_rank"
"2024","Nick Krauth",23,"P","TEX",495.326666666667
"2024","Diorky Ortiz",17,"2b","BAL",495.46
"2024","J.C. Correa",24,"2b","HOU",495.53
"2024","Russell Smith",24,"P","MIL",495.543333333333
"2024","Darlin Moquete",23,"rf","STL",495.6
"2024","Adrian Acosta",18,"P","LAA",495.63
"2024","Jimmy Burnette",24,"P","TOR",495.933333333333
"2024","Joe Rizzo",25,"3b","MIA",495.95
"2024","Kiko Romero",22,"1b","NYY",495.985
"2024","Sam Carlson",24,"P","SEA",496.02
"2024","Dalton Shuffield",24,"2b","MIN",496.265
"2024","Jose Ramirez",22,"P","BOS",496.366666666667
"2024","Javier Rivas",20,"ss","PIT",496.44
"2024","Juan Mejia",24,"P","TEX",496.453333333333
"2024","Ryan Garcia",25,"P","TEX",496.583333333333
"2024","Braydon Fisher",22,"P","LAD",497.276666666667
"2024","Cole Barr",25,"3b","SEA",497.28
"2024","Tanner Myatt",25,"P","NYY",497.71
"2024","Yasel Antuna",23,"lf","WSN",497.735
"2024","Indigo Diaz",24,"P","NYY",497.926666666667
"2024","Cristian Nunez",20,"P","BOS",498.23
"2024","Narciso Polanco",18,"2b","TBR",498.505
"2024","Miguel Pabon",22,"ss","CHC",498.575
"2024","Antony Peguero",18,"cf","MIA",499.1
"2024","Victor Diaz",21,"c","HOU",499.205
"2024","Jesus Alexander",17,"c","SFG",499.345
"2024","Braylon Bishop",20,"lf","PIT",499.485
"2024","Reniel Diaz",17,"lf","NYM",499.485
"2024","Antonio Knowles",23,"P","LAD",499.746666666667
"2024","Dylan Cumming",24,"P","SFG",499.746666666667
"2024","Tanner Morris",25,"2b","TOR",499.87
"2024","Randy De Jesus",18,"rf","LAA",499.905
"2024","Albert Feliz",21,"1b","BOS",500.01
"2024","Miguel Perez",22,"cf","SEA",500.045
"2024","Luke Murphy",23,"P","LAA",500.223333333333
"2024","Benony Robles",22,"P","LAD",500.266666666667
"2024","Jack Dashwood",25,"P","LAA",500.266666666667
"2024","Luis A. Rodriguez",20,"P","NYM",500.613333333333
"2024","Edgar Basabe",19,"rf","TEX",500.815
"2024","Carlos Silva",17,"c","MIN",501.13
"2024","Brody Jessee",22,"P","CIN",501.133333333333
"2024","Narbe Cruz",22,"2b","HOU",501.62
"2024","Donta' Williams",24,"lf","BAL",501.69
"2024","Damian Mendoza",22,"P","TEX",501.826666666667
"2024","Roberto Alvarez",23,"c","TBR",501.83
"2024","Teofilo Mendez",21,"P","ARI",502.173333333333
"2024","Juan Reynoso",19,"P","MIA",502.216666666667
"2024","Eduardo Perez",16,"lf","HOU",502.53
"2024","Brandon Young",24,"P","BAL",502.823333333333
"2024","Samil De La Rosa",19,"2b","STL",502.845
"2024","Rikuu Nishida",22,"cf","CHW",502.845
"2024","Greyber Altamirano",18,"2b","MIA",502.88
"2024","Alessander De La Cruz",17,"rf","COL",503.055
"2024","Gavin Logan",23,"c","ARI",503.195
"2024","Angel Pierre",19,"3b","BOS",503.3
"2024","Tyler Robertson",23,"lf","SDP",503.51
"2024","Eric Adler",22,"P","CHW",503.646666666667
"2024","Yael Romero",17,"1b","CIN",503.895
"2024","Kale Emshoff",25,"c","KCR",504.07
"2024","Lucius Fox",25,"ss","WSN",504.315
"2024","Juan Frances",17,"cf","CLE",504.49
"2024","Elvis Soto",19,"P","BOS",504.513333333333
"2024","Michell Miliano",23,"P","PIT",504.556666666667
"2024","Zac Cook",25,"cf","TOR",504.595
"2024","Ryan Ignoffo",22,"2b","MIA",504.595
"2024","Wes Kath",20,"3b","CHW",505.47
"2024","John Klein",21,"P","MIN",505.9
"2024","Maikel Hernandez",20,"c","STL",505.995
"2024","Cristofher Paniagua",18,"cf","BOS",506.135
"2024","Jesus Rivero",20,"P","MIL",506.246666666667
"2024","Brady Lindsly",25,"c","WSN",506.415
"2024","Samuel Valerio",21,"P","KCR",506.68
"2024","Jordan Groshans",23,"3b","MIA",506.87
"2024","Eric Kennedy",23,"rf","KCR",506.975
"2024","Juan Mora",23,"2b","CHC",507.115
"2024","Jerar Encarnación",25,"rf","MIA",507.36
"2024","Hyun-il Choi",23,"P","LAD",507.806666666667
"2024","Phillip Sikes",24,"cf","BOS",508.235
"2024","Brad Lord",23,"P","WSN",508.5
"2024","Jose Suarez",18,"rf","STL",508.9
"2024","Jose Izarra",21,"ss","LAD",508.97
"2024","Valente Bellozo",23,"P","HOU",508.976666666667
"2024","Austin Roberts",24,"P","MIA",509.41
"2024","Zach Maxwell",22,"P","CIN",509.41
"2024","Ariel Lebron",18,"lf","HOU",509.775
"2024","Oliver Cedeno",18,"ss","SDP",510.125
"2024","Jose Gomez",18,"lf","CLE",510.23
"2024","Logan Wyatt",25,"1b","SFG",510.3
"2024","Brennen Davis",23,"cf","CHC",510.44
"2024","Williams Wong",17,"2b","TEX",510.475
"2024","Brennan Orf",21,"1b","TOR",510.685
"2024","Rafael Sanchez",23,"P","TOR",510.926666666667
"2024","Pedro Tovar",17,"cf","MIL",510.965
"2024","Juan Machado",20,"lf","PIT",511.42
"2024","Branden Fryman",25,"ss","NYM",511.49
"2024","Emmanuel Martinez",19,"P","TEX",511.706666666667
"2024","Jaycob Deese",23,"P","PIT",511.706666666667
"2024","Jose Acosta",23,"2b","MIL",511.98
"2024","Jose Dilone",22,"3b","ATL",511.98
"2024","Zac Fascia",24,"c","CLE",512.365
"2024","Gabriel Yanez",23,"P","MIN",512.443333333333
"2024","Jose Dicochea",22,"P","OAK",512.53
"2024","Ryan Jensen",25,"P","CHC",512.66
"2024","Spencer Schwellenbach",23,"P","ATL",512.963333333333
"2024","Hancel Rincon",21,"P","STL",513.136666666667
"2024","Luis Garcia",19,"2b","TOR",513.38
"2024","Jeremiah Burke",25,"P","CHW",513.613333333333
"2024","Ariel Castro",17,"cf","MIN",513.765
"2024","Harrison Spohn",24,"ss","MIA",513.835
"2024","Santiago Gomez",19,"3b","NYY",513.905
"2024","Moises Valero",21,"1b","DET",514.15
"2024","Jostyn Almonte",20,"lf","NYM",514.185
"2024","Viandel Pena",22,"2b","WSN",514.325
"2024","Shane McGuire",24,"c","OAK",514.955
"2024","Kevin Graham",23,"rf","ARI",514.99
"2024","Carlos Gutierrez",19,"cf","CLE",515.34
"2024","Luis García",22,"ss","DET",515.41
"2024","Erick Hernandez",18,"cf","CHW",515.585
"2024","Sebastián  Rivero",24,"c","CHW",515.725
"2024","Alex Martinez",20,"P","LAA",515.996666666667
"2024","Yohander Linarez",18,"ss","BOS",516.145
"2024","Marco Soto",19,"2b","PHI",516.425
"2024","José Alvarez",23,"c","STL",516.46
"2024","Jose Hernandez",20,"1b","LAD",516.81
"2024","Jordan Brown",21,"lf","CLE",517.195
"2024","Braden Shewmake",25,"ss","ATL",517.3
"2024","Andrews Sosa",18,"c","HOU",517.825
"2024","Clark Elliott",22,"lf","OAK",517.825
"2024","Chazz Martinez",23,"P","KCR",518.163333333333
"2024","Dylan Neuse",24,"cf","MIN",518.28
"2024","Jordan Sprinkle",22,"ss","CHW",518.56
"2024","Thomas Ireland",21,"P","TEX",519.116666666667
"2024","Julio Rodriguez",23,"P","SFG",520.026666666667
"2024","Claudio Finol",23,"2b","PIT",520.485
"2024","Christian MacLeod",23,"P","MIN",520.503333333333
"2024","Maverick Handley",25,"c","BAL",520.695
"2024","Jake Miller",22,"P","DET",521.153333333333
"2024","Robert Perez Jr.",23,"1b","SEA",521.255
"2024","Juan Murillo",20,"lf","SDP",521.535
"2024","Wuilker Cumare",16,"lf","COL",521.605
"2024","Josias Ramirez",17,"cf","CHC",521.675
"2024","EJ Andrews Jr.",22,"lf","COL",521.71
"2024","Benito Garcia",23,"P","NYM",522.713333333333
"2024","Jared Lyons",22,"P","CIN",522.843333333333
"2024","Lucas Wepf",23,"P","LAD",522.93
"2024","Tony Ruiz",17,"rf","KCR",523.32
"2024","Jake Snider",25,"lf","COL",523.495
"2024","Cesar Quintas",20,"rf","SFG",523.53
"2024","Dom Johnson",22,"lf","DET",523.6
"2024","Yoelvin Silven",24,"P","CHW",523.666666666667
"2024","Anyelo Encarnacion",19,"2b","STL",523.74
"2024","Chris McMahon",24,"P","COL",523.753333333333
"2024","Jeffry Parra",25,"c","TBR",523.95
"2024","Kashon Conliffe",17,"cf",NA,524.055
"2024","Carlos Lagrange",20,"P","NYY",524.056666666667
"2024","Tanner Allen",25,"lf","MIA",524.335
"2024","Franyer Noria",18,"2b","BOS",524.37
"2024","Jonah Scolaro",24,"P","CHW",524.706666666667
"2024","Chris Mokma",22,"P","MIA",524.836666666667
"2024","Reidy Mercado",22,"cf","MIL",524.895
"2024","Daniel Gaitor",17,"lf","MIA",525.035
"2024","Jefferson Encarnacion",21,"rf","CHC",525.455
"2024","Seth Clark",23,"P","TEX",525.573333333333
"2024","Christopher Paciolla",19,"2b","CHC",525.595
"2024","Joe Nahas",23,"P","CHC",525.616666666667
"2024","Hayden Dunhurst",22,"c","KCR",525.84
"2024","Ryan Jennings",24,"P","TOR",526.44
"2024","Samuel Capellan",18,"2b","HOU",526.54
"2024","Baron Radcliff",24,"lf","PHI",526.925
"2024","Darlyn Montero",21,"1b","OAK",527.345
"2024","Matt O'Neill",25,"c","NYM",527.45
"2024","Ryan Johnson",22,"2b","HOU",527.765
"2024","Deylen Miley",25,"P","HOU",528.086666666667
"2024","Gabriel Araujo",18,"lf","ARI",528.15
"2024","Hunter Stanley",25,"P","CLE",528.78
"2024","Kelvin Diaz",20,"3b","PIT",528.885
"2024","Benjamin Blackwell",24,"2b","TEX",529.025
"2024","Jason Franks",24,"P","ATL",529.17
"2024","Renair Manrique",17,"2b","PHI",529.2
"2024","Peyton Pallette",22,"P","CHW",529.43
"2024","Kevin Vicuña",25,"ss","ARI",529.795
"2024","Blake Holub",24,"P","DET",530.08
"2024","Alex McKenna",25,"cf","HOU",530.145
"2024","Diego Gonzalez",19,"c","SFG",530.285
"2024","Jose Guedez",21,"P","HOU",530.296666666667
"2024","Carlos Rojas",20,"c","LAD",530.775
"2024","Roinny Aguiar",18,"2b","PIT",530.845
"2024","Koen Moreno",21,"P","CHC",530.99
"2024","Eligio Paredes",20,"P","CHC",531.206666666667
"2024","Nate Peterson",23,"P","MIL",531.293333333333
"2024","Dauri Lorenzo",20,"2b","HOU",531.65
"2024","Aroon Escobar",18,"2b","PHI",531.86
"2024","Brady Whalen",25,"1b","SFG",533.015
"2024","Kevin Kendall",24,"ss","NYM",533.085
"2024","Oscar Santos",22,"c","ARI",533.61
"2024","Jared Kollar",24,"P","SDP",533.763333333333
"2024","Kendry Rojas",20,"P","TOR",533.98
"2024","Eiberson Castellano",22,"P","PHI",534.413333333333
"2024","Karell Paz",23,"rf","NYM",534.765
"2024","Casey Opitz",24,"c","CHC",535.43
"2024","Daniel Cabrera",24,"rf","DET",535.64
"2024","Allen Facundo",20,"P","NYY",535.973333333333
"2024","Adisyn Coffey",24,"P","CHW",536.276666666667
"2024","Dionmy Salon",21,"c","KCR",536.76
"2024","Estanli Castillo",21,"rf","TBR",536.865
"2024","Declan Cronin",25,"P","CHW",536.97
"2024","Chandler Pollard",19,"2b","TEX",537.11
"2024","Keoni Cavaco",22,"ss","MIN",537.215
"2024","Carlos Marcano",19,"P","DET",537.75
"2024","Nick Richmond",25,"P","BAL",538.4
"2024","Nolan Hoffman",25,"P","BAL",538.573333333333
"2024","Ariel Almonte",19,"rf","CIN",538.72
"2024","Orlando Ortiz-Mayr",25,"P","LAD",538.746666666667
"2024","Bryce Ball",24,"1b","CHC",538.825
"2024","Jack Kochanowicz",22,"P","LAA",538.963333333333
"2024","Kaden Polcovich",24,"2b","SEA",539.28
"2024","Joe Suozzi",25,"rf","NYM",539.455
"2024","Carlos Mendoza",23,"2b","DET",539.595
"2024","Charlie Welch",23,"c","SEA",540.225
"2024","Andrew Pérez",25,"P","CHW",540.306666666667
"2024","Julio Henriquez",18,"1b","MIA",540.33
"2024","Antwone Kelly",19,"P","PIT",540.436666666667
"2024","Haylen Green",25,"P","CHW",540.523333333333
"2024","Sean Roby",24,"3b","SFG",540.575
"2024","Bryson Ware",22,"2b","PHI",540.61
"2024","Lolo Sanchez",24,"cf","PIT",541.415
"2024","Tyler McKay",25,"P","PHI",541.476666666667
"2024","Zack Qin",17,"P","SDP",541.476666666667
"2024","John Stankiewicz",24,"P","MIN",541.606666666667
"2024","Martin Gimenez",19,"ss","TOR",541.975
"2024","Angel Gonzalez",20,"P","CHC",542.256666666667
"2024","Andre Granillo",23,"P","STL",542.3
"2024","Yilber Herrera",18,"2b","MIN",542.325
"2024","Joselin Payano",18,"1b","TEX",542.465
"2024","Daniel Bruzual",18,"c","TEX",543.9
"2024","Blake Workman",25,"P","ARI",543.903333333333
"2024","Junior Calderon",21,"1b","KCR",544.46
"2024","Jose Tovar",17,"c","TBR",544.845
"2024","Leonardo Pestana",24,"P","NYY",544.856666666667
"2024","Jesus Valdez",25,"3b","ARI",544.88
"2024","Ryan Reckley",18,"ss","SFG",544.985
"2024","Alix Hernandez",18,"P","SFG",545.29
"2024","Adam Retzbach",22,"c","BAL",545.615
"2024","Kevin Rodriguez",22,"P","WSN",545.636666666667
"2024","Juan De La Cruz",18,"P","MIA",545.766666666667
"2024","Arnaldo Montano",17,"c","NYM",545.895
"2024","Gary Gill Hill",18,"P","TBR",545.896666666667
"2024","Michel Otanez",25,"P","ARI",546.113333333333
"2024","Jesús  Palacios",18,"P","BAL",546.2
"2024","Seth Corry",24,"P","SFG",546.243333333333
"2024","Yimmy Diaz",19,"3b","DET",546.245
"2024","Carlos Vargas",23,"P","ARI",546.373333333333
"2024","Vladi Gomez",17,"2b","NYM",546.525
"2024","Cristian Charle",23,"P","MIA",546.546666666667
"2024","Joseph Rodriguez",20,"rf","OAK",547.33
"2024","Matt Wyatt",22,"P","TBR",547.413333333333
"2024","Cody Morissette",23,"2b","MIA",547.47
"2024","Nathan Burns",24,"P","LAA",547.63
"2024","Claudio Simon",21,"3b","BOS",547.82
"2024","David Beckles",19,"lf","NYY",547.925
"2024","Chase Solesky",25,"P","CHW",547.933333333333
"2024","Freudis Nova",23,"ss","HOU",548.345
"2024","Yassel Pino",21,"1b","CIN",548.345
"2024","CJ Rodriguez",22,"c","OAK",548.345
"2024","Will Geerdes",23,"P","SDP",548.583333333333
"2024","Robert Puason",20,"ss","OAK",548.625
"2024","Jhoan Solarte",16,"lf","BOS",549.71
"2024","Vaun Brown",25,"cf","SFG",550.2
"2024","Felix Taveras",20,"lf","STL",550.48
"2024","Alexander Perez",20,"2b","MIL",550.76
"2024","Carlos Pacheco",18,"cf","OAK",550.97
"2024","Andy Weber",25,"ss","CHC",551.005
"2024","Roel Garcia III",24,"P","TBR",551.096666666667
"2024","Luis Marinez",21,"c","OAK",551.25
"2024","John McHenry",22,"2b","WSN",551.46
"2024","Yerald Nin",17,"2b","ARI",551.705
"2024","Jonathan Brand",23,"P","BOS",551.833333333333
"2024","Andres Mesa",20,"2b","TEX",551.845
"2024","Juan Sierra",17,"lf","HOU",551.985
"2024","Carlos Pelegrin",23,"cf","DET",552.685
"2024","Ernie Yake",25,"2b","MIN",552.755
"2024","Godwin Bennett",20,"rf","CHW",552.79
"2024","Jake Madden",21,"P","COL",552.83
"2024","Shawndrick Oduber",18,"P","KCR",553.003333333333
"2024","Damon Keith",23,"rf","LAD",553.105
"2024","Gabriel Rodriguez",19,"P","CHW",553.133333333333
"2024","Anders Tolhurst",23,"P","TOR",553.133333333333
"2024","Luis Ariza",19,"1b","TBR",553.35
"2024","Junior Sanchez",20,"2b","MIA",554.19
"2024","Anthony Flores",18,"P","MIL",554.346666666667
"2024","Ryan Watson",25,"P","BAL",554.563333333333
"2024","Luis Vargas",21,"P","ATL",554.606666666667
"2024","Jacob Wetzel",23,"rf","CHC",554.75
"2024","Christian Koss",25,"ss","BOS",554.785
"2024","Edgar Manzo",22,"P","STL",554.953333333333
"2024","Jayden Felicia",17,"2b","MIA",555.17
"2024","Carson McCusker",25,"lf","MIN",555.17
"2024","César Álvarez",20,"P","BAL",555.473333333333
"2024","Noah Denoyer",25,"P","BAL",555.516666666667
"2024","Jackson Hicks",25,"P","MIN",555.776666666667
"2024","Kyle Virbitsky",24,"P","BAL",555.906666666667
"2024","Jay Beshears",21,"1b","SDP",556.255
"2024","Owen Kellington",20,"P","PIT",556.34
"2024","Chase Davis",21,"cf","STL",556.815
"2024","Enrique Valdez",22,"ss","KCR",556.92
"2024","E.J. Exposito",22,"2b","ATL",557.55
"2024","Darius Vines",25,"P","ATL",557.683333333333
"2024","Elio Campos",19,"2b","LAD",557.83
"2024","Riley Cornelio",23,"P","WSN",557.856666666667
"2024","Jose Romero",18,"P","SEA",557.9
"2024","Ryan McCarty",24,"1b","TOR",557.935
"2024","Ryan Wrobleski",23,"c","HOU",558.04
"2024","Dillan Shrum",25,"1b","KCR",558.075
"2024","Harrison Cohen",24,"P","NYY",558.333333333333
"2024","Matt Turner",23,"P","CLE",558.506666666667
"2024","Junior Santos",21,"P","NYM",558.68
"2024","Dillon Larsen",24,"P","ARI",558.68
"2024","Reyden Hidalgo",19,"2b","CLE",559.16
"2024","Leonel Valera",23,"ss","WSN",559.72
"2024","Randy Rodríguez",23,"P","SFG",559.763333333333
"2024","Jerffson Pena",19,"cf","PHI",559.825
"2024","Colton Bender",24,"c","SDP",560.07
"2024","Wyatt Hendrie",24,"c","PIT",560.07
"2024","Tim Borden II",23,"3b","HOU",560.14
"2024","Dylan Hall",25,"P","NYM",560.153333333333
"2024","Francisco Hernandez",23,"3b","STL",560.245
"2024","Justin Bench",23,"3b","SFG",560.245
"2024","Jonatan Yan",18,"lf","OAK",560.315
"2024","Kobe Kato",24,"2b","HOU",560.63
"2024","Chase Valentine",21,"ss","SDP",560.735
"2024","Israel Pineda",23,"c","WSN",560.875
"2024","Kelvin Diaz",20,"cf","BOS",561.26
"2024","Luis Rujano",20,"P","CHC",562.016666666667
"2024","Logan Gragg",24,"P","STL",562.19
"2024","Ross Carver",23,"P","CLE",562.19
"2024","Luis Maza",20,"3b","CHC",562.31
"2024","Austin Vernon",24,"P","TBR",562.32
"2024","Tyresse Turner",23,"2b","CLE",562.555
"2024","Joan Sierra",16,"2b",NA,562.625
"2024","Adrian Rodriguez",19,"ss","ARI",562.765
"2024","Felix Arronde",20,"P","KCR",563.186666666667
"2024","Wyatt Sparks",23,"P","TEX",563.446666666667
"2024","Alec Sayre",22,"lf","MIN",563.675
"2024","Wardquelin Vasquez",21,"P","CLE",563.706666666667
"2024","Yosver Zulueta",25,"P","TOR",564.616666666667
"2024","Jacob Teter",24,"1b","BAL",564.62
"2024","Will Matthiessen",25,"1b","PIT",564.725
"2024","Wilfredo Flores",23,"2b","PHI",564.83
"2024","Jesus Peraza",18,"c","MIN",565.075
"2024","Kevin Watson Jr",24,"lf","LAA",565.11
"2024","Adinso Reyes",21,"3b","DET",565.145
"2024","Erian Rodriguez",21,"P","CHC",565.396666666667
"2024","Luis Quesada",18,"1b","HOU",565.425
"2024","Casey Martin",24,"ss","PHI",565.81
"2024","Dylan Dodd",25,"P","ATL",566.393333333333
"2024","Aldenis Sanchez",24,"rf","NYY",566.405
"2024","Roosbert Tapia",18,"3b","TBR",566.44
"2024","Yoiber Ruiz",17,"2b","BOS",566.615
"2024","Anthony Vilar",24,"c","SDP",566.825
"2024","Luis Santos",23,"2b","NYY",566.895
"2024","Shane Muntz",24,"dh","ARI",567
"2024","Jose Mujica",22,"c","OAK",567.07
"2024","Jeremy Gonzalez",18,"P","CHW",567.13
"2024","Tony Blanco Jr.",18,"dh","PIT",567.14
"2024","Pedro León",25,"ss","HOU",567.175
"2024","Omar Romero",17,"2b","TOR",567.21
"2024","RJ Petit",23,"P","DET",567.303333333333
"2024","Ky Bush",23,"P","CHW",567.476666666667
"2024","Jacob Steinmetz",19,"P","ARI",567.606666666667
"2024","Jose Torres",23,"ss","CIN",567.7
"2024","Chase Luttrell",23,"rf","MIA",568.085
"2024","Ivan Oviedo",20,"P","TEX",568.126666666667
"2024","Robbie Peto",24,"P","LAD",568.256666666667
"2024","José Sánchez",22,"3b","WSN",568.435
"2024","Luis Peralta",22,"P","PIT",568.473333333333
"2024","Amilcar Chirinos",21,"P","HOU",568.69
"2024","Walker Brockhouse",24,"P","HOU",568.906666666667
"2024","Alen Pineda",18,"c","ATL",569.415
"2024","Jimmy Kingsbury",24,"P","SEA",569.47
"2024","Antony Gomez",17,"lf","MIL",569.555
"2024","Enmanuel Santos",17,"rf","KCR",569.66
"2024","Brandon Parker",24,"lf","ATL",569.765
"2024","Kevin Gowdy",25,"P","LAD",569.86
"2024","Gustavo Marquez",18,"cf",NA,570.045
"2024","Jordan Jones",25,"P","CLE",570.076666666667
"2024","Aldalay Kolokie",18,"lf","COL",570.15
"2024","Micael Ramirez",24,"c","CLE",570.185
"2024","Blake Beers",24,"P","OAK",570.293333333333
"2024","Andry Lara",20,"P","WSN",570.336666666667
"2024","Derek Diamond",22,"P","PIT",570.336666666667
"2024","Julian Bosnic",23,"P","PIT",570.596666666667
"2024","Jayce Easley",23,"2b","TEX",570.85
"2024","Adrian Ibarra",17,"1b","MIA",570.99
"2024","Carson Tucker",21,"ss","CLE",571.06
"2024","Jonathan Rivero",17,"c","PIT",571.725
"2024","Sandy Sanchez",17,"2b","CHC",571.83
"2024","Kody Hoese",25,"3b","LAD",571.865
"2024","Colby Smelley",23,"c","CHW",572.04
"2024","Juan Rojas",19,"P","BAL",572.503333333333
"2024","Larson Kindreich",24,"P","TEX",572.546666666667
"2024","Hunter Riggins",24,"P","ATL",572.546666666667
"2024","Sonny DiChiara",23,"1b","LAA",572.635
"2024","Taylor Floyd",25,"P","MIN",572.763333333333
"2024","Landon Harper",22,"P","ATL",573.023333333333
"2024","Kade Strowd",25,"P","BAL",573.153333333333
"2024","Daniel Rojas",17,"3b","STL",573.475
"2024","Samuel Perez",23,"P","MIN",573.5
"2024","Winston Santos",21,"P","TEX",573.586666666667
"2024","Jose Rivera",18,"2b","MIA",573.895
"2024","Carlos Monteverde",17,"1b","ATL",573.93
"2024","Ben Ramirez",24,"3b","SEA",574
"2024","Juan Perez",18,"c","SFG",574.035
"2024","Jose Aular",19,"c","NYM",574.175
"2024","Yenci Pena",22,"3b","TEX",574.595
"2024","Roger Lasso",19,"lf","LAD",574.945
"2024","Andy Rodriguez",24,"P","TEX",574.973333333333
"2024","Eikel Joaquin",17,"2b","WSN",575.155
"2024","Moises Semerite",17,"cf","BOS",575.61
"2024","Jose Cabrera",21,"P","ARI",575.623333333333
"2024","Julian Hernandez",17,"c","NYM",575.855
"2024","Micah Pries",25,"1b","CLE",576.03
"2024","Brett Johnson",23,"rf","ARI",576.17
"2024","Jake Palisch",24,"P","CHW",576.186666666667
"2024","Sandro Gaston",20,"c","HOU",576.275
"2024","Frainyer Chavez",24,"2b","TEX",576.415
"2024","Yeuris Jimenez",22,"P","MIA",576.663333333333
"2024","Daniel Juarez",22,"P","NYM",577.226666666667
"2024","AJ Lewis",25,"dh","COL",577.29
"2024","Christian Mejias",24,"P","MIL",577.703333333333
"2024","Daneurys De La Cruz",22,"c","DET",577.955
"2024","Dylan Rock",24,"lf","TOR",578.2
"2024","Brooks Gosswein",24,"P","CHW",578.266666666667
"2024","Franyel Diaz",18,"P","NYM",578.526666666667
"2024","Victor González",20,"2b","BAL",578.76
"2024","Sam Mongelli",22,"2b","LAD",578.97
"2024","Jose Gonzalez",18,"cf","LAD",579.39
"2024","Kevin Valdez",21,"P","CHC",579.696666666667
"2024","Alejandro Lugo",20,"P","SDP",580.086666666667
"2024","Anthony Pena",17,"3b","NYY",580.125
"2024","Alex Amalfi",22,"P","TOR",580.65
"2024","Dale Stanavich",24,"P","MIA",581.083333333333
"2024","D'Angelo Tejada",17,"ss","CHW",581.14
"2024","Elian Rayo",20,"3b","SFG",581.455
"2024","Jonathan Russell",18,"P","TBR",581.733333333333
"2024","Tyler Myrick",25,"P","SFG",581.906666666667
"2024","Lewis Castillo",20,"3b","NYM",582.085
"2024","Jose Bello",18,"P","SFG",582.21
"2024","Marcelo Alcala",17,"lf","CHW",582.225
"2024","Yemil Rosario",19,"ss","PHI",582.54
"2024","Darren Baker",24,"2b","WSN",582.925
"2024","Jared Dupere",24,"rf","SFG",583.415
"2024","Gabe Matthews",25,"1b","LAA",583.45
"2024","Jared Johnson",22,"P","ATL",583.596666666667
"2024","Luke Berryhill",25,"c","HOU",583.66
"2024","Kelvin Ramirez",22,"P","LAD",584.16
"2024","Cole Henry",23,"P","WSN",584.29
"2024","Omar Nuel",20,"lf","KCR",584.395
"2024","Dayro Perez",21,"ss","NYY",584.78
"2024","Erison Placencia",21,"2b","BAL",584.85
"2024","Christian Fernandez",23,"P","OAK",585.156666666667
"2024","Joey Mancini",22,"P","HOU",585.243333333333
"2024","Carlos Tavera",24,"P","BAL",585.286666666667
"2024","Alaska Abney",23,"P","CLE",585.676666666667
"2024","Jay Groome",24,"P","SDP",585.676666666667
"2024","Bryan Rivera",18,"P","MIL",585.806666666667
"2024","Lazaro Benitez",23,"lf","DET",585.83
"2024","Hancel Almonte",17,"rf","STL",585.9
"2024","Keiner Leon",19,"P","TOR",586.11
"2024","Garrett Schoenle",25,"P","CHW",586.456666666667
"2024","Colin Davis",24,"lf","SEA",586.53
"2024","Julio Meza",24,"c","TBR",586.565
"2024","Santiago Torres",20,"cf","PHI",586.915
"2024","Jacob DeLabio",25,"P","HOU",586.933333333333
"2024","Caleb Wurster",24,"P","MIA",586.976666666667
"2024","Carlos Tavares",17,"1b","WSN",586.985
"2024","Antonio Menendez",24,"P","TBR",587.063333333333
"2024","Aaron Zavala",23,"rf","TEX",587.125
"2024","Hayden Wynja",24,"P","SFG",587.453333333333
"2024","Jean Mata",18,"cf","BAL",587.65
"2024","Isaac Paulino",18,"3b","PIT",587.685
"2024","Wally Soto",20,"c","CHC",588.035
"2024","Emilio Taveras",20,"c","CLE",588.56
"2024","Juan Zapata",24,"P","CLE",588.883333333333
"2024","Simon Reid",22,"c","LAD",589.33
"2024","Willian Berti",17,"lf","DET",589.33
"2024","Samuel Strickland",24,"P","ATL",589.533333333333
"2024","Cesar Lares",19,"P","MIN",589.75
"2024","Connor Holden",25,"P","DET",590.01
"2024","Chase Plymell",25,"P","CHW",590.4
"2024","Javier Bolivar",20,"3b","STL",590.415
"2024","Antonis Macias",18,"lf","TEX",590.625
"2024","Jefrem Leon",20,"P","WSN",590.746666666667
"2024","Diego Guzman",19,"3b","KCR",591.115
"2024","Edrei Campos",18,"ss","BAL",591.395
"2024","Evan Gates",25,"P","SFG",591.483333333333
"2024","Cooper Benson",22,"P","TOR",591.483333333333
"2024","Rabel Colon",19,"lf","HOU",591.675
"2024","Will Holland",25,"ss","MIN",591.745
"2024","Jared Carr",24,"lf","PHI",591.745
"2024","Jordan Brewer",25,"cf","HOU",591.92
"2024","Moisés Gómez",24,"rf","STL",591.92
"2024","Drew McDaniel",22,"P","CHW",592.09
"2024","Joshua Day",23,"ss","ARI",592.76
"2024","Justin Meis",23,"P","PIT",593.043333333333
"2024","Brock Vradenburg",21,"1b","MIA",593.11
"2024","Aneudy Cortorreal",23,"P","TBR",593.346666666667
"2024","Roc Riggio",21,"2b","NYY",593.495
"2024","Juanfel Peguero",18,"ss","TBR",593.565
"2024","Jarret Whorff",24,"P","MIN",593.78
"2024","Mason Erla",25,"P","LAA",594.17
"2024","PK Morris",24,"1b","TOR",594.195
"2024","Jake Christianson",23,"P","TBR",595.123333333333
"2024","Alan Frias",17,"lf","TBR",595.455
"2024","J.C. Masson",20,"rf","TOR",595.735
"2024","Kyler Castillo",25,"lf","MIA",595.98
"2024","Rafael Alvarez",18,"3b","CHW",596.015
